what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151728939
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151729991
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1237151730094
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1237151731194
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237151736854
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1237151737937
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1237151745850
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151746421
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151750637
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1237151751027
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1237151751273
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237151751710
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1237151761425
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151762071
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151777785
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.newWizard,1237151777902
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1237151778012
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1237151778061
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1237151782231
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151785764
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151788188
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151793748
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151928530
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151930688
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1237151931668
